,EDA,time
58,1.012161,2021-12-17 17:15:56.750
59,1.017284,2021-12-17 17:15:57.000
60,1.016003,2021-12-17 17:15:57.250
61,1.014722,2021-12-17 17:15:57.500
62,1.013442,2021-12-17 17:15:57.750
63,1.016003,2021-12-17 17:15:58.000
64,1.012161,2021-12-17 17:15:58.250
65,1.013442,2021-12-17 17:15:58.500
66,1.01088,2021-12-17 17:15:58.750
67,1.01088,2021-12-17 17:15:59.000
68,1.009599,2021-12-17 17:15:59.250
69,1.013442,2021-12-17 17:15:59.500
70,1.009599,2021-12-17 17:15:59.750
71,1.01088,2021-12-17 17:16:00.000
72,1.009599,2021-12-17 17:16:00.250
73,1.01088,2021-12-17 17:16:00.500
74,1.01088,2021-12-17 17:16:00.750
75,1.012161,2021-12-17 17:16:01.000
76,1.009599,2021-12-17 17:16:01.250
77,1.013442,2021-12-17 17:16:01.500
78,1.01088,2021-12-17 17:16:01.750
79,1.012161,2021-12-17 17:16:02.000
80,1.013442,2021-12-17 17:16:02.250
81,1.009599,2021-12-17 17:16:02.500
82,1.005757,2021-12-17 17:16:02.750
83,0.998072,2021-12-17 17:16:03.000
84,0.992949,2021-12-17 17:16:03.250
85,0.996791,2021-12-17 17:16:03.500
86,0.992949,2021-12-17 17:16:03.750
87,0.99423,2021-12-17 17:16:04.000
88,0.992949,2021-12-17 17:16:04.250
89,0.991668,2021-12-17 17:16:04.500
90,0.991668,2021-12-17 17:16:04.750
91,0.9865450000000001,2021-12-17 17:16:05.000
92,0.9903870000000001,2021-12-17 17:16:05.250
93,0.9865450000000001,2021-12-17 17:16:05.500
94,0.9865450000000001,2021-12-17 17:16:05.750
95,0.987826,2021-12-17 17:16:06.000
96,0.9852639999999999,2021-12-17 17:16:06.250
97,0.9865450000000001,2021-12-17 17:16:06.500
98,0.9839829999999999,2021-12-17 17:16:06.750
99,0.9839829999999999,2021-12-17 17:16:07.000
100,0.9814219999999999,2021-12-17 17:16:07.250
101,0.9839829999999999,2021-12-17 17:16:07.500
102,0.9839829999999999,2021-12-17 17:16:07.750
103,0.9827030000000001,2021-12-17 17:16:08.000
104,0.9814219999999999,2021-12-17 17:16:08.250
105,0.980141,2021-12-17 17:16:08.500
106,0.9814219999999999,2021-12-17 17:16:08.750
107,0.9827030000000001,2021-12-17 17:16:09.000
108,0.9827030000000001,2021-12-17 17:16:09.250
109,0.9839829999999999,2021-12-17 17:16:09.500
110,0.9852639999999999,2021-12-17 17:16:09.750
111,0.9865450000000001,2021-12-17 17:16:10.000
112,0.9839829999999999,2021-12-17 17:16:10.250
113,0.9852639999999999,2021-12-17 17:16:10.500
114,0.9839829999999999,2021-12-17 17:16:10.750
115,0.9839829999999999,2021-12-17 17:16:11.000
116,0.9865450000000001,2021-12-17 17:16:11.250
117,0.9852639999999999,2021-12-17 17:16:11.500
118,0.987826,2021-12-17 17:16:11.750
119,0.989107,2021-12-17 17:16:12.000
120,0.989107,2021-12-17 17:16:12.250
121,0.991668,2021-12-17 17:16:12.500
122,0.992949,2021-12-17 17:16:12.750
123,0.996791,2021-12-17 17:16:13.000
124,0.999353,2021-12-17 17:16:13.250
125,1.000634,2021-12-17 17:16:13.500
126,1.003195,2021-12-17 17:16:13.750
127,1.005757,2021-12-17 17:16:14.000
128,1.005757,2021-12-17 17:16:14.250
129,1.009599,2021-12-17 17:16:14.500
130,1.0070379999999999,2021-12-17 17:16:14.750
131,1.0070379999999999,2021-12-17 17:16:15.000
132,1.004476,2021-12-17 17:16:15.250
133,1.005757,2021-12-17 17:16:15.500
134,1.004476,2021-12-17 17:16:15.750
135,1.001915,2021-12-17 17:16:16.000
136,1.003195,2021-12-17 17:16:16.250
137,1.000634,2021-12-17 17:16:16.500
138,1.000634,2021-12-17 17:16:16.750
139,1.001915,2021-12-17 17:16:17.000
140,1.004476,2021-12-17 17:16:17.250
141,1.000634,2021-12-17 17:16:17.500
142,0.999353,2021-12-17 17:16:17.750
143,0.999353,2021-12-17 17:16:18.000
144,0.998072,2021-12-17 17:16:18.250
145,0.999353,2021-12-17 17:16:18.500
146,0.999353,2021-12-17 17:16:18.750
147,0.996791,2021-12-17 17:16:19.000
148,0.999353,2021-12-17 17:16:19.250
149,1.003195,2021-12-17 17:16:19.500
150,0.999353,2021-12-17 17:16:19.750
151,0.996791,2021-12-17 17:16:20.000
152,0.995511,2021-12-17 17:16:20.250
153,0.992949,2021-12-17 17:16:20.500
154,0.996791,2021-12-17 17:16:20.750
155,0.996791,2021-12-17 17:16:21.000
156,0.995511,2021-12-17 17:16:21.250
157,0.996791,2021-12-17 17:16:21.500
158,0.99423,2021-12-17 17:16:21.750
159,0.995511,2021-12-17 17:16:22.000
160,0.995511,2021-12-17 17:16:22.250
161,0.996791,2021-12-17 17:16:22.500
162,0.999353,2021-12-17 17:16:22.750
163,0.999353,2021-12-17 17:16:23.000
164,0.999353,2021-12-17 17:16:23.250
165,1.003195,2021-12-17 17:16:23.500
166,1.001915,2021-12-17 17:16:23.750
167,1.000634,2021-12-17 17:16:24.000
168,1.004476,2021-12-17 17:16:24.250
169,1.000634,2021-12-17 17:16:24.500
170,0.999353,2021-12-17 17:16:24.750
171,0.998072,2021-12-17 17:16:25.000
172,1.001915,2021-12-17 17:16:25.250
173,1.000634,2021-12-17 17:16:25.500
174,0.999353,2021-12-17 17:16:25.750
175,1.000634,2021-12-17 17:16:26.000
176,0.996791,2021-12-17 17:16:26.250
177,0.999353,2021-12-17 17:16:26.500
178,0.996791,2021-12-17 17:16:26.750
179,0.996791,2021-12-17 17:16:27.000
180,0.995511,2021-12-17 17:16:27.250
181,0.99423,2021-12-17 17:16:27.500
182,0.992949,2021-12-17 17:16:27.750
183,0.996791,2021-12-17 17:16:28.000
184,0.992949,2021-12-17 17:16:28.250
185,0.996791,2021-12-17 17:16:28.500
186,0.992949,2021-12-17 17:16:28.750
187,0.9903870000000001,2021-12-17 17:16:29.000
188,0.989107,2021-12-17 17:16:29.250
189,0.987826,2021-12-17 17:16:29.500
190,0.989107,2021-12-17 17:16:29.750
191,0.9865450000000001,2021-12-17 17:16:30.000
192,0.9852639999999999,2021-12-17 17:16:30.250
193,0.9865450000000001,2021-12-17 17:16:30.500
194,0.9839829999999999,2021-12-17 17:16:30.750
195,0.987826,2021-12-17 17:16:31.000
196,0.9839829999999999,2021-12-17 17:16:31.250
197,0.9865450000000001,2021-12-17 17:16:31.500
198,0.9814219999999999,2021-12-17 17:16:31.750
199,0.9865450000000001,2021-12-17 17:16:32.000
200,0.9839829999999999,2021-12-17 17:16:32.250
201,0.9852639999999999,2021-12-17 17:16:32.500
202,0.980141,2021-12-17 17:16:32.750
203,0.9839829999999999,2021-12-17 17:16:33.000
204,0.9839829999999999,2021-12-17 17:16:33.250
205,0.9865450000000001,2021-12-17 17:16:33.500
206,0.9852639999999999,2021-12-17 17:16:33.750
207,0.9788600000000001,2021-12-17 17:16:34.000
208,0.96221,2021-12-17 17:16:34.250
209,0.971176,2021-12-17 17:16:34.500
210,0.975018,2021-12-17 17:16:34.750
211,0.991668,2021-12-17 17:16:35.000
212,0.99423,2021-12-17 17:16:35.250
213,0.995511,2021-12-17 17:16:35.500
214,0.996791,2021-12-17 17:16:35.750
215,0.992949,2021-12-17 17:16:36.000
216,0.99423,2021-12-17 17:16:36.250
217,0.995511,2021-12-17 17:16:36.500
218,0.992949,2021-12-17 17:16:36.750
219,0.99423,2021-12-17 17:16:37.000
220,0.99423,2021-12-17 17:16:37.250
221,0.999353,2021-12-17 17:16:37.500
222,0.99423,2021-12-17 17:16:37.750
223,0.99423,2021-12-17 17:16:38.000
224,0.99423,2021-12-17 17:16:38.250
225,0.9903870000000001,2021-12-17 17:16:38.500
226,0.9903870000000001,2021-12-17 17:16:38.750
227,0.987826,2021-12-17 17:16:39.000
228,0.987826,2021-12-17 17:16:39.250
229,0.992949,2021-12-17 17:16:39.500
230,0.987826,2021-12-17 17:16:39.750
231,0.989107,2021-12-17 17:16:40.000
232,0.9852639999999999,2021-12-17 17:16:40.250
233,0.987826,2021-12-17 17:16:40.500
234,0.9852639999999999,2021-12-17 17:16:40.750
235,0.9827030000000001,2021-12-17 17:16:41.000
236,0.9839829999999999,2021-12-17 17:16:41.250
237,0.9814219999999999,2021-12-17 17:16:41.500
238,0.980141,2021-12-17 17:16:41.750
239,0.9788600000000001,2021-12-17 17:16:42.000
240,0.980141,2021-12-17 17:16:42.250
241,0.980141,2021-12-17 17:16:42.500
242,0.9788600000000001,2021-12-17 17:16:42.750
243,0.9788600000000001,2021-12-17 17:16:43.000
244,0.975018,2021-12-17 17:16:43.250
245,0.9814219999999999,2021-12-17 17:16:43.500
246,0.9775799999999999,2021-12-17 17:16:43.750
247,0.9775799999999999,2021-12-17 17:16:44.000
248,0.976299,2021-12-17 17:16:44.250
249,0.975018,2021-12-17 17:16:44.500
250,0.9788600000000001,2021-12-17 17:16:44.750
251,0.975018,2021-12-17 17:16:45.000
252,0.980141,2021-12-17 17:16:45.250
253,0.980141,2021-12-17 17:16:45.500
254,0.975018,2021-12-17 17:16:45.750
255,0.976299,2021-12-17 17:16:46.000
256,0.972456,2021-12-17 17:16:46.250
257,0.972456,2021-12-17 17:16:46.500
258,0.9737370000000001,2021-12-17 17:16:46.750
259,0.9737370000000001,2021-12-17 17:16:47.000
260,0.976299,2021-12-17 17:16:47.250
261,0.971176,2021-12-17 17:16:47.500
262,0.972456,2021-12-17 17:16:47.750
263,0.972456,2021-12-17 17:16:48.000
264,0.976299,2021-12-17 17:16:48.250
265,0.975018,2021-12-17 17:16:48.500
266,0.9698950000000001,2021-12-17 17:16:48.750
267,0.972456,2021-12-17 17:16:49.000
268,0.9737370000000001,2021-12-17 17:16:49.250
269,0.972456,2021-12-17 17:16:49.500
270,0.972456,2021-12-17 17:16:49.750
271,0.972456,2021-12-17 17:16:50.000
272,0.972456,2021-12-17 17:16:50.250
273,0.967333,2021-12-17 17:16:50.500
274,0.971176,2021-12-17 17:16:50.750
275,0.9698950000000001,2021-12-17 17:16:51.000
276,0.971176,2021-12-17 17:16:51.250
277,0.972456,2021-12-17 17:16:51.500
278,0.968614,2021-12-17 17:16:51.750
279,0.9698950000000001,2021-12-17 17:16:52.000
280,0.967333,2021-12-17 17:16:52.250
281,0.968614,2021-12-17 17:16:52.500
282,0.9698950000000001,2021-12-17 17:16:52.750
283,0.968614,2021-12-17 17:16:53.000
284,0.9698950000000001,2021-12-17 17:16:53.250
285,0.966052,2021-12-17 17:16:53.500
286,0.968614,2021-12-17 17:16:53.750
287,0.971176,2021-12-17 17:16:54.000
288,0.966052,2021-12-17 17:16:54.250
289,0.968614,2021-12-17 17:16:54.500
290,0.964772,2021-12-17 17:16:54.750
291,0.966052,2021-12-17 17:16:55.000
292,0.967333,2021-12-17 17:16:55.250
293,0.967333,2021-12-17 17:16:55.500
294,0.966052,2021-12-17 17:16:55.750
295,0.964772,2021-12-17 17:16:56.000
296,0.966052,2021-12-17 17:16:56.250
297,0.964772,2021-12-17 17:16:56.500
298,0.968614,2021-12-17 17:16:56.750
299,0.966052,2021-12-17 17:16:57.000
300,0.968614,2021-12-17 17:16:57.250
301,0.966052,2021-12-17 17:16:57.500
302,0.963491,2021-12-17 17:16:57.750
303,0.966052,2021-12-17 17:16:58.000
304,0.967333,2021-12-17 17:16:58.250
305,0.964772,2021-12-17 17:16:58.500
306,0.964772,2021-12-17 17:16:58.750
307,0.967333,2021-12-17 17:16:59.000
308,0.967333,2021-12-17 17:16:59.250
309,0.9737370000000001,2021-12-17 17:16:59.500
310,0.966052,2021-12-17 17:16:59.750
311,0.966052,2021-12-17 17:17:00.000
312,0.964772,2021-12-17 17:17:00.250
313,0.966052,2021-12-17 17:17:00.500
314,0.963491,2021-12-17 17:17:00.750
315,0.967333,2021-12-17 17:17:01.000
316,0.964772,2021-12-17 17:17:01.250
317,0.966052,2021-12-17 17:17:01.500
318,0.968614,2021-12-17 17:17:01.750
319,0.964772,2021-12-17 17:17:02.000
320,0.964772,2021-12-17 17:17:02.250
321,0.966052,2021-12-17 17:17:02.500
322,0.963491,2021-12-17 17:17:02.750
323,0.964772,2021-12-17 17:17:03.000
324,0.96221,2021-12-17 17:17:03.250
325,0.964772,2021-12-17 17:17:03.500
326,0.966052,2021-12-17 17:17:03.750
327,0.964772,2021-12-17 17:17:04.000
328,0.963491,2021-12-17 17:17:04.250
329,0.966052,2021-12-17 17:17:04.500
330,0.966052,2021-12-17 17:17:04.750
331,0.96221,2021-12-17 17:17:05.000
332,0.9698950000000001,2021-12-17 17:17:05.250
333,0.959648,2021-12-17 17:17:05.500
334,0.96221,2021-12-17 17:17:05.750
335,0.96221,2021-12-17 17:17:06.000
336,0.963491,2021-12-17 17:17:06.250
337,0.964772,2021-12-17 17:17:06.500
338,0.966052,2021-12-17 17:17:06.750
339,0.96221,2021-12-17 17:17:07.000
340,0.966052,2021-12-17 17:17:07.250
341,0.96221,2021-12-17 17:17:07.500
342,0.967333,2021-12-17 17:17:07.750
343,0.966052,2021-12-17 17:17:08.000
344,0.964772,2021-12-17 17:17:08.250
345,0.966052,2021-12-17 17:17:08.500
346,0.966052,2021-12-17 17:17:08.750
347,0.964772,2021-12-17 17:17:09.000
348,0.96221,2021-12-17 17:17:09.250
349,0.96221,2021-12-17 17:17:09.500
350,0.964772,2021-12-17 17:17:09.750
351,0.960929,2021-12-17 17:17:10.000
352,0.967333,2021-12-17 17:17:10.250
353,0.964772,2021-12-17 17:17:10.500
354,0.968614,2021-12-17 17:17:10.750
355,0.96221,2021-12-17 17:17:11.000
356,0.966052,2021-12-17 17:17:11.250
357,0.963491,2021-12-17 17:17:11.500
358,0.966052,2021-12-17 17:17:11.750
359,0.967333,2021-12-17 17:17:12.000
360,0.966052,2021-12-17 17:17:12.250
361,0.968614,2021-12-17 17:17:12.500
362,0.9698950000000001,2021-12-17 17:17:12.750
363,0.968614,2021-12-17 17:17:13.000
364,0.968614,2021-12-17 17:17:13.250
365,0.968614,2021-12-17 17:17:13.500
366,0.972456,2021-12-17 17:17:13.750
367,0.966052,2021-12-17 17:17:14.000
368,0.9698950000000001,2021-12-17 17:17:14.250
369,0.968614,2021-12-17 17:17:14.500
370,0.967333,2021-12-17 17:17:14.750
371,0.966052,2021-12-17 17:17:15.000
372,0.967333,2021-12-17 17:17:15.250
373,0.968614,2021-12-17 17:17:15.500
374,0.971176,2021-12-17 17:17:15.750
375,0.964772,2021-12-17 17:17:16.000
376,0.967333,2021-12-17 17:17:16.250
377,0.968614,2021-12-17 17:17:16.500
378,0.966052,2021-12-17 17:17:16.750
379,0.964772,2021-12-17 17:17:17.000
380,0.963491,2021-12-17 17:17:17.250
381,0.966052,2021-12-17 17:17:17.500
382,0.967333,2021-12-17 17:17:17.750
383,0.966052,2021-12-17 17:17:18.000
384,0.968614,2021-12-17 17:17:18.250
385,0.963491,2021-12-17 17:17:18.500
386,0.967333,2021-12-17 17:17:18.750
387,0.966052,2021-12-17 17:17:19.000
388,0.96221,2021-12-17 17:17:19.250
389,0.9698950000000001,2021-12-17 17:17:19.500
390,0.963491,2021-12-17 17:17:19.750
391,0.963491,2021-12-17 17:17:20.000
392,0.96221,2021-12-17 17:17:20.250
393,0.963491,2021-12-17 17:17:20.500
394,0.964772,2021-12-17 17:17:20.750
395,0.964772,2021-12-17 17:17:21.000
396,0.966052,2021-12-17 17:17:21.250
397,0.960929,2021-12-17 17:17:21.500
398,0.964772,2021-12-17 17:17:21.750
399,0.964772,2021-12-17 17:17:22.000
400,0.964772,2021-12-17 17:17:22.250
401,0.963491,2021-12-17 17:17:22.500
402,0.960929,2021-12-17 17:17:22.750
403,0.96221,2021-12-17 17:17:23.000
404,0.960929,2021-12-17 17:17:23.250
405,0.96221,2021-12-17 17:17:23.500
406,0.96221,2021-12-17 17:17:23.750
407,0.960929,2021-12-17 17:17:24.000
408,0.960929,2021-12-17 17:17:24.250
409,0.959648,2021-12-17 17:17:24.500
410,0.959648,2021-12-17 17:17:24.750
411,0.960929,2021-12-17 17:17:25.000
412,0.958368,2021-12-17 17:17:25.250
413,0.960929,2021-12-17 17:17:25.500
414,0.9570870000000001,2021-12-17 17:17:25.750
415,0.96221,2021-12-17 17:17:26.000
416,0.958368,2021-12-17 17:17:26.250
417,0.960929,2021-12-17 17:17:26.500
418,0.96221,2021-12-17 17:17:26.750
419,0.96221,2021-12-17 17:17:27.000
420,0.959648,2021-12-17 17:17:27.250
421,0.959648,2021-12-17 17:17:27.500
422,0.958368,2021-12-17 17:17:27.750
423,0.960929,2021-12-17 17:17:28.000
424,0.958368,2021-12-17 17:17:28.250
425,0.960929,2021-12-17 17:17:28.500
426,0.958368,2021-12-17 17:17:28.750
427,0.96221,2021-12-17 17:17:29.000
428,0.963491,2021-12-17 17:17:29.250
429,0.966052,2021-12-17 17:17:29.500
430,0.968614,2021-12-17 17:17:29.750
431,0.963491,2021-12-17 17:17:30.000
432,0.966052,2021-12-17 17:17:30.250
433,0.964772,2021-12-17 17:17:30.500
434,0.9698950000000001,2021-12-17 17:17:30.750
435,0.966052,2021-12-17 17:17:31.000
436,0.964772,2021-12-17 17:17:31.250
437,0.966052,2021-12-17 17:17:31.500
438,0.963491,2021-12-17 17:17:31.750
439,0.964772,2021-12-17 17:17:32.000
440,0.960929,2021-12-17 17:17:32.250
441,0.960929,2021-12-17 17:17:32.500
442,0.96221,2021-12-17 17:17:32.750
443,0.96221,2021-12-17 17:17:33.000
444,0.959648,2021-12-17 17:17:33.250
445,0.963491,2021-12-17 17:17:33.500
446,0.959648,2021-12-17 17:17:33.750
447,0.960929,2021-12-17 17:17:34.000
448,0.959648,2021-12-17 17:17:34.250
449,0.958368,2021-12-17 17:17:34.500
450,0.96221,2021-12-17 17:17:34.750
451,0.960929,2021-12-17 17:17:35.000
452,0.960929,2021-12-17 17:17:35.250
453,0.959648,2021-12-17 17:17:35.500
454,0.958368,2021-12-17 17:17:35.750
455,0.960929,2021-12-17 17:17:36.000
456,0.958368,2021-12-17 17:17:36.250
457,0.9570870000000001,2021-12-17 17:17:36.500
458,0.958368,2021-12-17 17:17:36.750
459,0.960929,2021-12-17 17:17:37.000
460,0.959648,2021-12-17 17:17:37.250
461,0.9570870000000001,2021-12-17 17:17:37.500
462,0.9558059999999999,2021-12-17 17:17:37.750
463,0.9558059999999999,2021-12-17 17:17:38.000
464,0.9558059999999999,2021-12-17 17:17:38.250
465,0.958368,2021-12-17 17:17:38.500
466,0.9558059999999999,2021-12-17 17:17:38.750
467,0.9558059999999999,2021-12-17 17:17:39.000
468,0.954525,2021-12-17 17:17:39.250
469,0.960929,2021-12-17 17:17:39.500
470,0.9558059999999999,2021-12-17 17:17:39.750
471,0.954525,2021-12-17 17:17:40.000
472,0.9532440000000001,2021-12-17 17:17:40.250
473,0.954525,2021-12-17 17:17:40.500
474,0.9558059999999999,2021-12-17 17:17:40.750
475,0.954525,2021-12-17 17:17:41.000
476,0.9519639999999999,2021-12-17 17:17:41.250
477,0.950683,2021-12-17 17:17:41.500
478,0.950683,2021-12-17 17:17:41.750
479,0.950683,2021-12-17 17:17:42.000
480,0.950683,2021-12-17 17:17:42.250
481,0.950683,2021-12-17 17:17:42.500
482,0.9532440000000001,2021-12-17 17:17:42.750
483,0.950683,2021-12-17 17:17:43.000
484,0.9494020000000001,2021-12-17 17:17:43.250
485,0.9494020000000001,2021-12-17 17:17:43.500
486,0.950683,2021-12-17 17:17:43.750
487,0.950683,2021-12-17 17:17:44.000
488,0.9494020000000001,2021-12-17 17:17:44.250
489,0.950683,2021-12-17 17:17:44.500
490,0.9481209999999999,2021-12-17 17:17:44.750
491,0.950683,2021-12-17 17:17:45.000
492,0.9519639999999999,2021-12-17 17:17:45.250
493,0.950683,2021-12-17 17:17:45.500
494,0.954525,2021-12-17 17:17:45.750
495,0.9494020000000001,2021-12-17 17:17:46.000
496,0.9519639999999999,2021-12-17 17:17:46.250
497,0.9532440000000001,2021-12-17 17:17:46.500
498,0.9494020000000001,2021-12-17 17:17:46.750
499,0.9468409999999999,2021-12-17 17:17:47.000
500,0.950683,2021-12-17 17:17:47.250
501,0.9494020000000001,2021-12-17 17:17:47.500
502,0.9494020000000001,2021-12-17 17:17:47.750
503,0.9494020000000001,2021-12-17 17:17:48.000
504,0.9468409999999999,2021-12-17 17:17:48.250
505,0.9481209999999999,2021-12-17 17:17:48.500
506,0.950683,2021-12-17 17:17:48.750
507,0.9481209999999999,2021-12-17 17:17:49.000
508,0.9570870000000001,2021-12-17 17:17:49.250
509,0.950683,2021-12-17 17:17:49.500
510,0.9494020000000001,2021-12-17 17:17:49.750
511,0.9468409999999999,2021-12-17 17:17:50.000
512,0.9455600000000001,2021-12-17 17:17:50.250
513,0.9455600000000001,2021-12-17 17:17:50.500
514,0.9455600000000001,2021-12-17 17:17:50.750
515,0.9442790000000001,2021-12-17 17:17:51.000
516,0.9494020000000001,2021-12-17 17:17:51.250
517,0.9455600000000001,2021-12-17 17:17:51.500
518,0.9481209999999999,2021-12-17 17:17:51.750
519,0.9455600000000001,2021-12-17 17:17:52.000
520,0.937875,2021-12-17 17:17:52.250
521,0.936594,2021-12-17 17:17:52.500
522,0.937875,2021-12-17 17:17:52.750
523,0.937875,2021-12-17 17:17:53.000
524,0.936594,2021-12-17 17:17:53.250
525,0.939156,2021-12-17 17:17:53.500
526,0.9468409999999999,2021-12-17 17:17:53.750
527,0.9404370000000001,2021-12-17 17:17:54.000
528,0.9314709999999999,2021-12-17 17:17:54.250
529,0.941717,2021-12-17 17:17:54.500
530,0.939156,2021-12-17 17:17:54.750
531,0.939156,2021-12-17 17:17:55.000
532,0.932752,2021-12-17 17:17:55.250
533,0.934033,2021-12-17 17:17:55.500
534,0.934033,2021-12-17 17:17:55.750
535,0.9314709999999999,2021-12-17 17:17:56.000
536,0.932752,2021-12-17 17:17:56.250
537,0.932752,2021-12-17 17:17:56.500
538,0.935313,2021-12-17 17:17:56.750
539,0.9314709999999999,2021-12-17 17:17:57.000
540,0.934033,2021-12-17 17:17:57.250
541,0.928909,2021-12-17 17:17:57.500
542,0.93019,2021-12-17 17:17:57.750
543,0.93019,2021-12-17 17:17:58.000
544,0.9314709999999999,2021-12-17 17:17:58.250
545,0.928909,2021-12-17 17:17:58.500
546,0.926348,2021-12-17 17:17:58.750
547,0.93019,2021-12-17 17:17:59.000
548,0.9237860000000001,2021-12-17 17:17:59.250
549,0.932752,2021-12-17 17:17:59.500
550,0.928909,2021-12-17 17:17:59.750
551,0.9314709999999999,2021-12-17 17:18:00.000
552,0.9314709999999999,2021-12-17 17:18:00.250
553,0.93019,2021-12-17 17:18:00.500
554,0.927629,2021-12-17 17:18:00.750
555,0.928909,2021-12-17 17:18:01.000
556,0.927629,2021-12-17 17:18:01.250
557,0.926348,2021-12-17 17:18:01.500
558,0.927629,2021-12-17 17:18:01.750
559,0.926348,2021-12-17 17:18:02.000
560,0.927629,2021-12-17 17:18:02.250
561,0.925067,2021-12-17 17:18:02.500
562,0.9237860000000001,2021-12-17 17:18:02.750
563,0.921225,2021-12-17 17:18:03.000
564,0.9237860000000001,2021-12-17 17:18:03.250
565,0.9225049999999999,2021-12-17 17:18:03.500
566,0.921225,2021-12-17 17:18:03.750
567,0.9199440000000001,2021-12-17 17:18:04.000
568,0.9186629999999999,2021-12-17 17:18:04.250
569,0.921225,2021-12-17 17:18:04.500
570,0.921225,2021-12-17 17:18:04.750
571,0.921225,2021-12-17 17:18:05.000
572,0.9199440000000001,2021-12-17 17:18:05.250
573,0.921225,2021-12-17 17:18:05.500
574,0.921225,2021-12-17 17:18:05.750
575,0.9225049999999999,2021-12-17 17:18:06.000
576,0.9199440000000001,2021-12-17 17:18:06.250
577,0.9237860000000001,2021-12-17 17:18:06.500
578,0.9237860000000001,2021-12-17 17:18:06.750
579,0.9225049999999999,2021-12-17 17:18:07.000
580,0.9199440000000001,2021-12-17 17:18:07.250
581,0.921225,2021-12-17 17:18:07.500
582,0.921225,2021-12-17 17:18:07.750
583,0.9199440000000001,2021-12-17 17:18:08.000
584,0.921225,2021-12-17 17:18:08.250
585,0.921225,2021-12-17 17:18:08.500
586,0.9173819999999999,2021-12-17 17:18:08.750
587,0.9199440000000001,2021-12-17 17:18:09.000
588,0.9186629999999999,2021-12-17 17:18:09.250
589,0.9186629999999999,2021-12-17 17:18:09.500
590,0.921225,2021-12-17 17:18:09.750
591,0.9173819999999999,2021-12-17 17:18:10.000
592,0.921225,2021-12-17 17:18:10.250
593,0.921225,2021-12-17 17:18:10.500
594,0.9186629999999999,2021-12-17 17:18:10.750
595,0.921225,2021-12-17 17:18:11.000
596,0.9199440000000001,2021-12-17 17:18:11.250
597,0.9225049999999999,2021-12-17 17:18:11.500
598,0.9225049999999999,2021-12-17 17:18:11.750
599,0.921225,2021-12-17 17:18:12.000
600,0.921225,2021-12-17 17:18:12.250
601,0.9199440000000001,2021-12-17 17:18:12.500
602,0.9237860000000001,2021-12-17 17:18:12.750
603,0.9173819999999999,2021-12-17 17:18:13.000
604,0.9186629999999999,2021-12-17 17:18:13.250
605,0.9173819999999999,2021-12-17 17:18:13.500
606,0.9161020000000001,2021-12-17 17:18:13.750
