,EDA,time
191,14.981084,2022-08-17 13:31:00.500
192,15.101448999999999,2022-08-17 13:31:00.750
193,15.128357999999999,2022-08-17 13:31:01.000
194,15.065569,2022-08-17 13:31:01.250
195,14.866951,2022-08-17 13:31:01.500
196,14.802879999999998,2022-08-17 13:31:01.750
197,14.341574,2022-08-17 13:31:02.000
198,13.841910999999998,2022-08-17 13:31:02.250
199,13.351664000000001,2022-08-17 13:31:02.500
200,13.433026000000002,2022-08-17 13:31:02.750
201,13.726469,2022-08-17 13:31:03.000
202,13.357423999999998,2022-08-17 13:31:03.250
203,13.748253,2022-08-17 13:31:03.500
204,13.866142000000002,2022-08-17 13:31:03.750
205,13.977625,2022-08-17 13:31:04.000
206,14.339629,2022-08-17 13:31:04.250
207,14.507494,2022-08-17 13:31:04.500
208,14.682514999999999,2022-08-17 13:31:04.750
209,14.792717000000001,2022-08-17 13:31:05.000
210,14.933670999999999,2022-08-17 13:31:05.250
211,15.046435,2022-08-17 13:31:05.500
212,15.074539000000001,2022-08-17 13:31:05.750
213,15.059161999999999,2022-08-17 13:31:06.000
214,15.540972,2022-08-17 13:31:06.250
215,15.705088,2022-08-17 13:31:06.500
216,14.925991,2022-08-17 13:31:06.750
217,14.341574,2022-08-17 13:31:07.000
218,13.840631,2022-08-17 13:31:07.250
219,13.340131,2022-08-17 13:31:07.500
220,12.839734,2022-08-17 13:31:07.750
221,12.338078999999999,2022-08-17 13:31:08.000
222,11.835227,2022-08-17 13:31:08.250
223,11.334603999999999,2022-08-17 13:31:08.500
224,10.834475999999999,2022-08-17 13:31:08.750
225,10.344597,2022-08-17 13:31:09.000
226,10.627289999999999,2022-08-17 13:31:09.250
227,11.070657,2022-08-17 13:31:09.500
228,11.599095,2022-08-17 13:31:09.750
229,12.100508,2022-08-17 13:31:10.000
230,12.58654,2022-08-17 13:31:10.250
231,13.032063,2022-08-17 13:31:10.500
232,13.491347,2022-08-17 13:31:10.750
233,13.72775,2022-08-17 13:31:11.000
234,13.206217,2022-08-17 13:31:11.250
235,13.582951999999999,2022-08-17 13:31:11.500
236,14.094234,2022-08-17 13:31:11.750
237,14.577971,2022-08-17 13:31:12.000
238,14.974676,2022-08-17 13:31:12.250
239,15.242404,2022-08-17 13:31:12.500
240,15.365418,2022-08-17 13:31:12.750
241,15.46665,2022-08-17 13:31:13.000
242,15.637173,2022-08-17 13:31:13.250
243,15.715339000000002,2022-08-17 13:31:13.500
244,15.771721,2022-08-17 13:31:13.750
245,15.815289000000002,2022-08-17 13:31:14.000
246,15.871671,2022-08-17 13:31:14.250
247,15.896017,2022-08-17 13:31:14.500
248,15.904987,2022-08-17 13:31:14.750
249,15.766595,2022-08-17 13:31:15.000
250,14.878579,2022-08-17 13:31:15.250
251,14.628608999999999,2022-08-17 13:31:15.500
252,14.599135999999998,2022-08-17 13:31:15.750
253,14.564539000000002,2022-08-17 13:31:16.000
254,14.559413000000001,2022-08-17 13:31:16.250
255,14.527378,2022-08-17 13:31:16.500
256,14.518407999999999,2022-08-17 13:31:16.750
257,14.497906,2022-08-17 13:31:17.000
258,14.506875,2022-08-17 13:31:17.250
259,14.56582,2022-08-17 13:31:17.500
260,14.59273,2022-08-17 13:31:17.750
261,14.567101000000001,2022-08-17 13:31:18.000
262,14.569664000000001,2022-08-17 13:31:18.250
263,14.613233,2022-08-17 13:31:18.500
264,14.627328,2022-08-17 13:31:18.750
265,14.688835000000001,2022-08-17 13:31:19.000
266,14.784941,2022-08-17 13:31:19.250
267,14.873357999999998,2022-08-17 13:31:19.500
268,14.909238,2022-08-17 13:31:19.750
269,14.98356,2022-08-17 13:31:20.000
270,14.977151999999998,2022-08-17 13:31:20.250
271,14.947679999999998,2022-08-17 13:31:20.500
272,14.909238,2022-08-17 13:31:20.750
273,14.898985999999999,2022-08-17 13:31:21.000
274,14.882328,2022-08-17 13:31:21.250
275,14.865669,2022-08-17 13:31:21.500
276,14.847729999999999,2022-08-17 13:31:21.750
277,14.850292999999999,2022-08-17 13:31:22.000
278,14.852856,2022-08-17 13:31:22.250
279,14.857981,2022-08-17 13:31:22.500
280,14.857981,2022-08-17 13:31:22.750
281,14.869514,2022-08-17 13:31:23.000
282,14.857981,2022-08-17 13:31:23.250
283,14.840041000000001,2022-08-17 13:31:23.500
284,14.847729999999999,2022-08-17 13:31:23.750
285,14.809288,2022-08-17 13:31:24.000
286,14.786222,2022-08-17 13:31:24.250
287,14.772127,2022-08-17 13:31:24.500
288,14.737529,2022-08-17 13:31:24.750
289,14.709338,2022-08-17 13:31:25.000
290,14.718307000000001,2022-08-17 13:31:25.250
291,14.746498999999998,2022-08-17 13:31:25.500
292,14.788785,2022-08-17 13:31:25.750
293,14.790067,2022-08-17 13:31:26.000
294,14.783660000000001,2022-08-17 13:31:26.250
295,14.758030999999999,2022-08-17 13:31:26.500
296,14.751624,2022-08-17 13:31:26.750
297,14.737529,2022-08-17 13:31:27.000
298,14.715745000000002,2022-08-17 13:31:27.250
299,14.67474,2022-08-17 13:31:27.500
300,14.646548999999998,2022-08-17 13:31:27.750
301,14.618357999999999,2022-08-17 13:31:28.000
302,14.594010999999998,2022-08-17 13:31:28.250
303,14.564539000000002,2022-08-17 13:31:28.500
304,14.570946,2022-08-17 13:31:28.750
305,14.572227,2022-08-17 13:31:29.000
306,14.570946,2022-08-17 13:31:29.250
307,14.528659,2022-08-17 13:31:29.500
308,14.535067000000002,2022-08-17 13:31:29.750
309,14.538910999999999,2022-08-17 13:31:30.000
310,14.554287,2022-08-17 13:31:30.250
311,14.602981,2022-08-17 13:31:30.500
312,14.655519,2022-08-17 13:31:30.750
313,14.704212,2022-08-17 13:31:31.000
314,14.70165,2022-08-17 13:31:31.250
315,14.714463,2022-08-17 13:31:31.500
316,14.672177,2022-08-17 13:31:31.750
317,14.631172,2022-08-17 13:31:32.000
318,14.59273,2022-08-17 13:31:32.250
319,14.628608999999999,2022-08-17 13:31:32.500
320,14.768282999999998,2022-08-17 13:31:32.750
321,15.010468,2022-08-17 13:31:33.000
322,14.913082000000001,2022-08-17 13:31:33.250
323,14.805444,2022-08-17 13:31:33.500
324,14.706775,2022-08-17 13:31:33.750
325,14.972026999999999,2022-08-17 13:31:34.000
326,15.182178,2022-08-17 13:31:34.250
327,15.306474,2022-08-17 13:31:34.500
328,15.329539000000002,2022-08-17 13:31:34.750
329,15.375670000000001,2022-08-17 13:31:35.000
330,15.361574,2022-08-17 13:31:35.250
331,15.549942000000001,2022-08-17 13:31:35.500
332,16.069008,2022-08-17 13:31:35.750
333,16.609245,2022-08-17 13:31:36.000
334,17.022635,2022-08-17 13:31:36.250
335,17.287687,2022-08-17 13:31:36.500
336,17.438892000000003,2022-08-17 13:31:36.750
337,16.867386,2022-08-17 13:31:37.000
338,16.682863,2022-08-17 13:31:37.250
339,16.713615,2022-08-17 13:31:37.500
340,17.101882999999997,2022-08-17 13:31:37.750
341,17.010901999999998,2022-08-17 13:31:38.000
342,17.058315,2022-08-17 13:31:38.250
343,16.985275,2022-08-17 13:31:38.500
344,16.776405,2022-08-17 13:31:38.750
345,16.558564999999998,2022-08-17 13:31:39.000
346,16.40736,2022-08-17 13:31:39.250
347,16.089769,2022-08-17 13:31:39.500
348,15.939845000000002,2022-08-17 13:31:39.750
349,15.841681,2022-08-17 13:31:40.000
350,16.023642000000002,2022-08-17 13:31:40.250
351,16.510576,2022-08-17 13:31:40.500
352,16.012885999999998,2022-08-17 13:31:40.750
353,15.873211999999999,2022-08-17 13:31:41.000
354,15.495701,2022-08-17 13:31:41.250
355,15.466228,2022-08-17 13:31:41.500
356,15.345011999999999,2022-08-17 13:31:41.750
